Spp,Order,Zoonosis,Label,parasiteGMPD,Citation,ParasiteCorrectedNameGMPD,Note,in GIDEON not in GMPD,country,multiple countries in GIDEON for host-zdx,recorded each country,multiple pathogens identified in GIDEON for disease,Genbank ID
Rucervus eldii,ARTIODACTYLA,,0,,,,,,,,,,
Rucervus eldii,ARTIODACTYLA,,0,,,,,,,,,,
Rucervus eldii,ARTIODACTYLA,,0,,,,,,,,,,
Rucervus schomburgki,ARTIODACTYLA,,0,,,,,,,,,,
Rusa alfredi,ARTIODACTYLA,,0,,,,,,,,,,
Rusa marianna,ARTIODACTYLA,,0,,,,,,,,,,
Rusa marianna,ARTIODACTYLA,,0,,,,,,,,,,
Rusa marianna,ARTIODACTYLA,,0,,,,,,,,,,
Rusa marianna,ARTIODACTYLA,,0,,,,,,,,,,
Rusa marianna,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Rusa unicolor,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Antilocapra americana,ARTIODACTYLA,,0,,,,,,,,,,
Okapia johnstoni,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus buselaphus,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus caama,ARTIODACTYLA,,0,,,,,,,,,,
Alcelaphus lichtensteinii,ARTIODACTYLA,,0,,,,,,,,,,
Beatragus hunteri,ARTIODACTYLA,,0,,,,,,,,,,
Connochaetes gnou,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus korrigum,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus korrigum,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus korrigum,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus korrigum,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus lunatus,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus pygargus,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus pygargus,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus pygargus,ARTIODACTYLA,,0,,,,,,,,,,
Damaliscus superstes,ARTIODACTYLA,,0,,,,,,,,,,
Ammodorcas clarkei,ARTIODACTYLA,,0,,,,,,,,,,
Antidorcas marsupialis,ARTIODACTYLA,,0,,,,,,,,,,
Antidorcas marsupialis,ARTIODACTYLA,,0,,,,,,,,,,
Antidorcas marsupialis,ARTIODACTYLA,,0,,,,,,,,,,
Antidorcas marsupialis,ARTIODACTYLA,,0,,,,,,,,,,
Antilope cervicapra,ARTIODACTYLA,,0,,,,,,,,,,
Antilope cervicapra,ARTIODACTYLA,,0,,,,,,,,,,
Antilope cervicapra,ARTIODACTYLA,,0,,,,,,,,,,
Dorcatragus megalotis,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufifrons,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas rufina,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas thomsonii,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas thomsonii,ARTIODACTYLA,,0,,,,,,,,,,
Eudorcas thomsonii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella arabica,ARTIODACTYLA,,0,,,,,,,,,,
Gazella arabica,ARTIODACTYLA,,0,,,,,,,,,,
Gazella arabica,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella bennettii,ARTIODACTYLA,,0,,,,,,,,,,
Gazella cuvieri,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella dorcas,ARTIODACTYLA,,0,,,,,,,,,,
Gazella erlangeri,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella gazella,ARTIODACTYLA,,0,,,,,,,,,,
Gazella leptoceros,ARTIODACTYLA,,0,,,,,,,,,,
Gazella leptoceros,ARTIODACTYLA,,0,,,,,,,,,,
Gazella leptoceros,ARTIODACTYLA,,0,,,,,,,,,,
Gazella saudiya,ARTIODACTYLA,,0,,,,,,,,,,
Gazella spekei,ARTIODACTYLA,,0,,,,,,,,,,
Gazella subgutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Gazella subgutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Gazella subgutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Gazella subgutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Gazella subgutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Litocranius walleri,ARTIODACTYLA,,0,,,,,,,,,,
Litocranius walleri,ARTIODACTYLA,,0,,,,,,,,,,
Litocranius walleri,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua guentheri,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua guentheri,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua guentheri,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua kirkii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua kirkii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua kirkii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua kirkii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua kirkii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua piacentinii,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Madoqua saltiana,ARTIODACTYLA,,0,,,,,,,,,,
Nanger dama,ARTIODACTYLA,,0,,,,,,,,,,
Nanger dama,ARTIODACTYLA,,0,,,,,,,,,,
Nanger dama,ARTIODACTYLA,,0,,,,,,,,,,
Nanger dama,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger granti,ARTIODACTYLA,,0,,,,,,,,,,
Nanger soemmerringii,ARTIODACTYLA,,0,,,,,,,,,,
Nanger soemmerringii,ARTIODACTYLA,,0,,,,,,,,,,
Nanger soemmerringii,ARTIODACTYLA,,0,,,,,,,,,,
Nanger soemmerringii,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus batesi,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus moschatus,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus moschatus,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus moschatus,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus moschatus,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus moschatus,ARTIODACTYLA,,0,,,,,,,,,,
Neotragus pygmaeus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Oreotragus oreotragus,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Ourebia ourebi,ARTIODACTYLA,,0,,,,,,,,,,
Procapra gutturosa,ARTIODACTYLA,,0,,,,,,,,,,
Procapra picticaudata,ARTIODACTYLA,,0,,,,,,,,,,
Procapra przewalskii,ARTIODACTYLA,,0,,,,,,,,,,
Procapra przewalskii,ARTIODACTYLA,,0,,,,,,,,,,
Procapra przewalskii,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus campestris,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus campestris,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus campestris,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus campestris,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus campestris,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus melanotis,ARTIODACTYLA,,0,,,,,,,,,,
Raphicerus sharpei,ARTIODACTYLA,,0,,,,,,,,,,
Saiga borealis,ARTIODACTYLA,,0,,,,,,,,,,
Saiga borealis,ARTIODACTYLA,,0,,,,,,,,,,
Saiga borealis,ARTIODACTYLA,,0,,,,,,,,,,
Bos frontalis,ARTIODACTYLA,,0,,,,,,,,,,
Bos frontalis,ARTIODACTYLA,,0,,,,,,,,,,
Bos frontalis,ARTIODACTYLA,,0,,,,,,,,,,
Bos frontalis,ARTIODACTYLA,,0,,,,,,,,,,
Bos frontalis,ARTIODACTYLA,,0,,,,,,,,,,
Bos javanicus,ARTIODACTYLA,,0,,,,,,,,,,
Bos javanicus,ARTIODACTYLA,,0,,,,,,,,,,
Bos javanicus,ARTIODACTYLA,,0,,,,,,,,,,
Bos sauveli,ARTIODACTYLA,,0,,,,,,,,,,
Bos taurus,ARTIODACTYLA,,0,,,,,,,,,,
Bos taurus,ARTIODACTYLA,,0,,,,,,,,,,
Bos taurus,ARTIODACTYLA,,0,,,,,,,,,,
Bos taurus,ARTIODACTYLA,,0,,,,,,,,,,
Bubalus depressicornis,ARTIODACTYLA,,0,,,,,,,,,,
Bubalus mindorensis,ARTIODACTYLA,,0,,,,,,,,,,
Bubalus quarlesi,ARTIODACTYLA,,0,,,,,,,,,,
Pseudoryx nghetinhensis,ARTIODACTYLA,,0,,,,,,,,,,
Taurotragus derbianus,ARTIODACTYLA,,0,,,,,,,,,,
Taurotragus derbianus,ARTIODACTYLA,,0,,,,,,,,,,
Taurotragus derbianus,ARTIODACTYLA,,0,,,,,,,,,,
Tetracerus quadricornis,ARTIODACTYLA,,0,,,,,,,,,,
Tetracerus quadricornis,ARTIODACTYLA,,0,,,,,,,,,,
Tetracerus quadricornis,ARTIODACTYLA,,0,,,,,,,,,,
Tetracerus quadricornis,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus angasii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus buxtoni,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus eurycerus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus imberbis,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus scriptus,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Tragelaphus spekii,ARTIODACTYLA,,0,,,,,,,,,,
Capra caucasica,ARTIODACTYLA,,0,,,,,,,,,,
Capra caucasica,ARTIODACTYLA,,0,,,,,,,,,,
Capra caucasica,ARTIODACTYLA,,0,,,,,,,,,,
Capra caucasica,ARTIODACTYLA,,0,,,,,,,,,,
Capra falconeri,ARTIODACTYLA,,0,,,,,,,,,,
Capra falconeri,ARTIODACTYLA,,0,,,,,,,,,,
Capra falconeri,ARTIODACTYLA,,0,,,,,,,,,,
Capra falconeri,ARTIODACTYLA,,0,,,,,,,,,,
Capra nubiana,ARTIODACTYLA,,0,,,,,,,,,,
Capra sibirica,ARTIODACTYLA,,0,,,,,,,,,,
Capra walie,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis crispus,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis milneedwardsii,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis milneedwardsii,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis milneedwardsii,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis rubidus,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis sumatraensis,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis swinhoei,ARTIODACTYLA,,0,,,,,,,,,,
Capricornis thar,ARTIODACTYLA,,0,,,,,,,,,,
Hemitragus hylocrius,ARTIODACTYLA,,0,,,,,,,,,,
Hemitragus jayakari,ARTIODACTYLA,,0,,,,,,,,,,
Hemitragus jemlahicus,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus baileyi,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus caudatus,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus goral,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus goral,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus goral,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus griseus,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus griseus,ARTIODACTYLA,,0,,,,,,,,,,
Naemorhedus griseus,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis ammon,ARTIODACTYLA,,0,,,,,,,,,,
Ovis dalli,ARTIODACTYLA,,0,,,,,,,,,,
Ovis dalli,ARTIODACTYLA,,0,,,,,,,,,,
Ovis dalli,ARTIODACTYLA,,0,,,,,,,,,,
Ovis nivicola,ARTIODACTYLA,,0,,,,,,,,,,
Ovis nivicola,ARTIODACTYLA,,0,,,,,,,,,,
Ovis nivicola,ARTIODACTYLA,,0,,,,,,,,,,
Ovis nivicola,ARTIODACTYLA,,0,,,,,,,,,,
Ovis nivicola,ARTIODACTYLA,,0,,,,,,,,,,
Pantholops hodgsonii,ARTIODACTYLA,,0,,,,,,,,,,
Pseudois nayaur,ARTIODACTYLA,,0,,,,,,,,,,
Pseudois schaeferi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus adersi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus brookei,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus callipygus,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus dorsalis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus dorsalis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus dorsalis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus jentinki,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus leucogaster,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus leucogaster,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus leucogaster,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus natalensis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus natalensis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus natalensis,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus niger,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus nigrifrons,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus ogilbyi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus ogilbyi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus ogilbyi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus rufilatus,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus silvicultor,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus silvicultor,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus silvicultor,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus silvicultor,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus silvicultor,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus spadix,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus weynsi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus weynsi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus weynsi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus weynsi,ARTIODACTYLA,,0,,,,,,,,,,
Cephalophus zebra,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba maxwellii,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba maxwellii,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba maxwellii,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Philantomba monticola,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Sylvicapra grimmia,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus equinus,ARTIODACTYLA,,0,,,,,,,,,,
Hippotragus leucophaeus,ARTIODACTYLA,,0,,,,,,,,,,
Oryx dammah,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus ellipsiprymnus,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus kob,ARTIODACTYLA,,0,,,,,,,,,,
Kobus megaceros,ARTIODACTYLA,,0,,,,,,,,,,
Kobus vardonii,ARTIODACTYLA,,0,,,,,,,,,,
Kobus vardonii,ARTIODACTYLA,,0,,,,,,,,,,
Kobus vardonii,ARTIODACTYLA,,0,,,,,,,,,,
Pelea capreolus,ARTIODACTYLA,,0,,,,,,,,,,
Redunca arundinum,ARTIODACTYLA,,0,,,,,,,,,,
Redunca fulvorufula,ARTIODACTYLA,,0,,,,,,,,,,
Redunca fulvorufula,ARTIODACTYLA,,0,,,,,,,,,,
Redunca fulvorufula,ARTIODACTYLA,,0,,,,,,,,,,
Redunca fulvorufula,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Redunca redunca,ARTIODACTYLA,,0,,,,,,,,,,
Balaena mysticetus,CETACEA,,0,,,,,,,,,,
Eubalaena australis,CETACEA,,0,,,,,,,,,,
Eubalaena glacialis,CETACEA,,0,,,,,,,,,,
Eubalaena japonica,CETACEA,,0,,,,,,,,,,
Balaenoptera acutorostrata,CETACEA,,0,,,,,,,,,,
Balaenoptera bonaerensis,CETACEA,,0,,,,,,,,,,
Balaenoptera borealis,CETACEA,,0,,,,,,,,,,
Balaenoptera borealis,CETACEA,,0,,,,,,,,,,
Balaenoptera borealis,CETACEA,,0,,,,,,,,,,
Balaenoptera edeni,CETACEA,,0,,,,,,,,,,
Balaenoptera musculus,CETACEA,,0,,,,,,,,,,
Balaenoptera musculus,CETACEA,,0,,,,,,,,,,
Balaenoptera musculus,CETACEA,,0,,,,,,,,,,
Balaenoptera musculus,CETACEA,,0,,,,,,,,,,
Balaenoptera musculus,CETACEA,,0,,,,,,,,,,
Balaenoptera physalus,CETACEA,,0,,,,,,,,,,
Balaenoptera physalus,CETACEA,,0,,,,,,,,,,
Balaenoptera physalus,CETACEA,,0,,,,,,,,,,
Megaptera novaeangliae,CETACEA,,0,,,,,,,,,,
Eschrichtius robustus,CETACEA,,0,,,,,,,,,,
Caperea marginata,CETACEA,,0,,,,,,,,,,
Cephalorhynchus commersonii,CETACEA,,0,,,,,,,,,,
Cephalorhynchus eutropia,CETACEA,,0,,,,,,,,,,
Cephalorhynchus heavisidii,CETACEA,,0,,,,,,,,,,
Cephalorhynchus hectori,CETACEA,,0,,,,,,,,,,
Cephalorhynchus hectori,CETACEA,,0,,,,,,,,,,
Cephalorhynchus hectori,CETACEA,,0,,,,,,,,,,
Delphinus capensis,CETACEA,,0,,,,,,,,,,
Delphinus delphis,CETACEA,,0,,,,,,,,,,
Delphinus delphis,CETACEA,,0,,,,,,,,,,
